Flag/Circled,Label,Dynamic Metadata,Name,Reel/Tape,Camera,Shoot Date,Shooting Day,Crew Unit,Episode,Scene,Take,Duration,Look Source Name,Look Name,CDL Nodes,SAT Nodes,Director,Cinematographer,EI/ISO (clip),WB (clip),Tint (clip),Frames,Shutter Angle,Sensor FPS,Lens Model,Focal Length,T-Stop,Focus Distance,Codec,File Type,Resolution,Project FPS,TC Start,TC End,File Size,Soundroll,In/Out Duration,Firmware Version,Lens Serial,Recorder Model,LUT Nodes,ShotID,Shothub Link
"","No Label","","B_0001C005_250519_103056_h1CZ7","B_0001_1CZ7","B_","20250519","SD001","ENT","103","143A","04","17","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","404","172.8° @ 24fps","24","COOKE S4 755","75.0 mm","2.8 3/10","8.46 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","11:32:10.09","11:32:27.05","4094787704","","404","4.00.00","755","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","H5D-RVU-Q7J","https://shotid.net/H5D-RVU-Q7J"
"","No Label","","B_0001C006_250519_113204_h1CZ7","B_0001_1CZ7","B_","20250519","SD001","ENT","103","143B","01","87","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","2090","172.8° @ 24fps","24","COOKE S4 752","65.0 mm","2.8","6.54 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","12:33:17.16","12:34:44.18","20196327796","SR001","2090","4.00.00","752","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","YM9-WZW-FW7","https://shotid.net/YM9-WZW-FW7"
"X","Exported","Extracted","B_0001C007_250519_113502_h1CZ7","B_0001_1CZ7","B_","20250519","SD001","ENT","103","143B","02","93","LOG","101_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","2232","172.8° @ 24fps","24","COOKE S4 752","65.0 mm","2.8 1/10","6.35 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","12:36:16.00","12:37:49.00","21575172504","SR001","2232","4.00.00","752","ARRI ALEXA 35","","JR6-6G4-5MG","https://shotid.net/JR6-6G4-5MG"
"","No Label","","B_0001C008_250519_113747_h1CZ7","B_0001_1CZ7","B_","20250519","SD001","ENT","103","143B","03","48","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1158","172.8° @ 24fps","24","COOKE S4 752","65.0 mm","2.8","5.35 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","12:39:00.15","12:39:48.21","11325272292","SR001","1158","4.00.00","752","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","XUJ-L2F-VME","https://shotid.net/XUJ-L2F-VME"
"","No Label","","B_0002C001_250519_124431_h1CZ7","B_0002_1CZ7","B_","20250519","SD001","ENT","301","143C","01","57","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1378","172.8° @ 24fps","24","COOKE S4 755","75.0 mm","2.8 4/10","23.6 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","13:45:44.12","13:46:41.22","13715263752","SR001","1378","4.00.00","755","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","3B6-UGZ-SR6","https://shotid.net/3B6-UGZ-SR6"
"","No Label","","B_0002C002_250519_124648_h1CZ7","B_0002_1CZ7","B_","20250519","SD001","ENT","301","143C","02","52","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1241","172.8° @ 24fps","24","COOKE S4 755","75.0 mm","2.8 4/10","24.5 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","13:48:02.00","13:48:53.17","12308848904","SR001","1241","4.00.00","755","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","W72-EHH-VG4","https://shotid.net/W72-EHH-VG4"
"X","Exported","Extracted","B_0002C003_250519_124918_h1CZ7","B_0002_1CZ7","B_","20250519","SD001","ENT","301","143C","03","56","LOG","101_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1345","172.8° @ 24fps","24","COOKE S4 755","75.0 mm","2.8 3/10","24.2 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","13:50:31.15","13:51:27.16","13399585032","SR001","1345","4.00.00","755","ARRI ALEXA 35","","ETZ-88C-P9C","https://shotid.net/ETZ-88C-P9C"
"","No Label","","B_0002C004_250519_125617_h1CZ7","B_0002_1CZ7","B_","20250519","SD001","ENT","301","143C","04","74","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1780","172.8° @ 24fps","24","COOKE S4 755","75.0 mm","2.8 3/10","17.7 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","13:57:31.00","13:58:45.04","17566220624","","1780","4.00.00","755","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","Z4M-GKU-525","https://shotid.net/Z4M-GKU-525"
"","No Label","","B_0002C005_250519_162052_h1CZ7","B_0002_1CZ7","B_","20250519","SD001","ENT","301","143F","01","57","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1366","172.8° @ 24fps","24","COOKE S4 917","50.0 mm","2.8","26.6 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","17:22:05.19","17:23:02.17","13210779912","SR001","1366","4.00.00","917","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","A9G-GSH-LBY","https://shotid.net/A9G-GSH-LBY"
"X","Exported","Extracted","B_0002C006_250519_162426_h1CZ7","B_0002_1CZ7","B_","20250519","SD001","ENT","301","143F","02","61","LOG","101_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1452","172.8° @ 24fps","24","COOKE S4 917","50.0 mm","2.8","24.2 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","17:25:40.09","17:26:40.21","14159356204","SR001","1452","4.00.00","917","ARRI ALEXA 35","","HBQ-H7S-PUC","https://shotid.net/HBQ-H7S-PUC"
"","No Label","","B_0002C007_250519_162745_h1CZ7","B_0002_1CZ7","B_","20250519","SD001","ENT","301","143F","03","62","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1478","172.8° @ 24fps","24","COOKE S4 917","50.0 mm","2.8","27.5 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","17:28:59.01","17:30:00.15","14361440556","SR001","1478","4.00.00","917","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","6UK-THL-BJE","https://shotid.net/6UK-THL-BJE"
"","No Label","","B_0002C008_250519_162923_h1CZ7","B_0002_1CZ7","B_","20250519","SD001","ENT","301","143F","03","33","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","794","172.8° @ 24fps","24","COOKE S4 917","50.0 mm","2.8","4.86 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","17:30:37.13","17:31:10.15","7657656512","SR001","794","4.00.00","917","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","7AW-5EZ-C59","https://shotid.net/7AW-5EZ-C59"
"","No Label","","D_0001C001_250519_120458_h1EI5","D_0001_1EI5","D_","20250519","SD001","ENT","103","FC","01","3","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","67","172.8° @ 24fps","24","COOKE S4 753","40.0 mm","2.8","9.08 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","12:05:19.11","12:05:22.06","664305748","","67","4.00.00","753","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","RE6-GB6-JEQ","https://shotid.net/RE6-GB6-JEQ"
"","No Label","","D_0001C002_250519_123257_h1EI5","D_0001_1EI5","D_","20250519","SD001","ENT","103","143B","01","84","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","2016","172.8° @ 24fps","24","COOKE S4 753","40.0 mm","2.8 3/10","8.53 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","12:33:18.17","12:34:42.17","19578790260","SR001","2016","4.00.00","753","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","ML3-SZW-8WJ","https://shotid.net/ML3-SZW-8WJ"
"","No Label","","D_0001C003_250519_123553_h1EI5","D_0001_1EI5","D_","20250519","SD001","ENT","103","143B","02","93","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","2234","172.8° @ 24fps","24","COOKE S4 753","40.0 mm","2.8 6/10","9.14 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","12:36:14.15","12:37:47.17","21919429016","SR001","2234","4.00.00","753","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","449-4AT-DLT","https://shotid.net/449-4AT-DLT"
"X","Exported","Extracted","D_0001C004_250519_123838_h1EI5","D_0001_1EI5","D_","20250519","SD001","ENT","103","143B","03","47","LOG","101_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1125","172.8° @ 24fps","24","COOKE S4 753","40.0 mm","2.8 5/10","9.18 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","12:38:59.18","12:39:46.15","11001577700","SR001","1125","4.00.00","753","ARRI ALEXA 35","","CDP-RC9-GGA","https://shotid.net/CDP-RC9-GGA"
"","No Label","","D_0001C005_250519_124032_h1EI5","D_0001_1EI5","D_","20250519","SD001","ENT","103","143B","04","31","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","735","172.8° @ 24fps","24","COOKE S4 753","40.0 mm","2.8 6/10","49.9 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","12:40:53.11","12:41:24.02","7312765120","","735","4.00.00","753","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","6GP-Q79-TCX","https://shotid.net/6GP-Q79-TCX"
"","No Label","","D_0001C006_250519_124154_h1EI5","D_0001_1EI5","D_","20250519","SD001","ENT","103","143B","05","47","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1128","172.8° @ 24fps","24","COOKE S4 753","40.0 mm","2.8 6/10","27.9 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","12:42:15.11","12:43:02.11","11446165732","","1128","4.00.00","753","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","TPP-8A5-FWZ","https://shotid.net/TPP-8A5-FWZ"
"","No Label","","D_0001C007_250519_124609_h1EI5","D_0001_1EI5","D_","20250519","SD001","ENT","103","143B","06","85","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","2033","172.8° @ 24fps","24","COOKE S4 753","40.0 mm","2.8 5/10","14.7 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","12:46:30.04","12:47:54.21","20922286452","","2033","4.00.00","753","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","2CH-DCB-Y6T","https://shotid.net/2CH-DCB-Y6T"
"X","Exported","Extracted","D_0001C008_250519_124757_h1EI5","D_0001_1EI5","D_","20250519","SD001","ENT","103","143B","07","50","LOG","101_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1200","172.8° @ 24fps","24","COOKE S4 753","40.0 mm","2.8 5/10","14.7 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","12:48:18.01","12:49:08.01","12303196388","","1200","4.00.00","753","ARRI ALEXA 35","","F9X-UAR-S8Q","https://shotid.net/F9X-UAR-S8Q"
"","No Label","","D_0001C009_250519_124910_h1EI5","D_0001_1EI5","D_","20250519","SD001","ENT","103","143B","08","52","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1248","172.8° @ 24fps","24","COOKE S4 753","40.0 mm","2.8 5/10","31.2 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","12:49:31.09","12:50:23.09","12552364296","","1248","4.00.00","753","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","V7D-ZT8-9UT","https://shotid.net/V7D-ZT8-9UT"
"","No Label","","T_0002C001_250516_133547_h1CBB","T_0002_1CBB","T_","20250519","SD001","ENT","301","FC","01","36","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","875","172.8° @ 24fps","24","","","","","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","00:12:09.23","00:12:46.10","10938814656","","875","4.00.00","","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","KU5-U46-J4E","https://shotid.net/KU5-U46-J4E"
"","No Label","","T_0002C002_250516_133657_h1CBB","T_0002_1CBB","T_","20250519","SD001","ENT","301","FC","02","45","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","5600 K","0","1070","172.8° @ 24fps","24","","","","","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","00:13:19.17","00:14:04.07","15140258020","","1070","4.00.00","","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","Z7J-NYL-U2C","https://shotid.net/Z7J-NYL-U2C"
"","No Label","","T_0002C003_250516_133752_h1CBB","T_0002_1CBB","T_","20250519","SD001","ENT","301","FC","03","29","101_F","101_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0000 1.0000 1.0000)","0.95","Charlotte Brandstorm","Alex Disenhof","800","5600 K","0","699","172.8° @ 24fps","24","","","","","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","00:14:14.15","00:14:43.18","8733696156","","699","4.00.00","","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","VPG-H4A-VA5","https://shotid.net/VPG-H4A-VA5"
