Flag/Circled,Label,Dynamic Metadata,Name,Reel/Tape,Camera,Shoot Date,Shooting Day,Crew Unit,Episode,Scene,Take,Duration,Look Source Name,Look Name,CDL Nodes,SAT Nodes,Director,Cinematographer,EI/ISO (clip),WB (clip),Tint (clip),Frames,Shutter Angle,Sensor FPS,Lens Model,Focal Length,T-Stop,Focus Distance,Codec,File Type,Resolution,Project FPS,TC Start,TC End,File Size,Soundroll,In/Out Duration,Firmware Version,Lens Serial,Recorder Model,LUT Nodes,ShotID,Shothub Link
"X","No Label","","D_0006C006_250521_145948_h1EI5","D_0006_1EI5","D_","20250521","SD003","ENT","301","129G","06","74","103_F","103_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0190 1.0190 1.0190)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1770","172.8° @ 24fps","24","COOKE S4 758","25.0 mm","2 7/10","39.5 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","15:00:09.18","15:01:23.12","17831608656","SR003","1770","4.00.00","758","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","CH8-WLY-LT9","https://shotid.net/CH8-WLY-LT9"
"","No Label","","D_0006C007_250521_150228_h1EI5","D_0006_1EI5","D_","20250521","SD003","ENT","301","129G","07","189","103_F","103_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0190 1.0190 1.0190)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","4547","172.8° @ 24fps","24","COOKE S4 758","25.0 mm","2 7/10","110 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","15:02:49.12","15:05:58.23","45157114588","","4547","4.00.00","758","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","WMZ-CQ5-6W4","https://shotid.net/WMZ-CQ5-6W4"
"","No Label","","D_0006C008_250521_150618_h1EI5","D_0006_1EI5","D_","20250521","SD003","ENT","301","129G","08","90","103_F","103_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0190 1.0190 1.0190)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","2164","172.8° @ 24fps","24","COOKE S4 758","25.0 mm","2 7/10","54.1 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","15:06:40.01","15:08:10.05","21791539608","","2164","4.00.00","758","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","B32-Z54-HW9","https://shotid.net/B32-Z54-HW9"
"","No Label","","D_0006C009_250521_150807_h1EI5","D_0006_1EI5","D_","20250521","SD003","ENT","301","129G","09","81","103_F","103_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0190 1.0190 1.0190)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1938","172.8° @ 24fps","24","COOKE S4 758","25.0 mm","2 7/10","27.0 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","15:08:28.10","15:09:49.04","19580580212","","1938","4.00.00","758","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","YVH-R36-P22","https://shotid.net/YVH-R36-P22"
"","No Label","","D_0007C001_250521_155837_h1EI5","D_0007_1EI5","D_","20250521","SD003","ENT","301","129H","01","91","103_F","103_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0190 1.0190 1.0190)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","2188","172.8° @ 24fps","24","COOKE S4 962","50.0 mm","2 8/10","15.5 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","15:58:58.17","16:00:29.21","21576016280","SR003","2188","4.00.00","962","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","ZD5-EA7-4LL","https://shotid.net/ZD5-EA7-4LL"
"","No Label","","D_0007C002_250521_160305_h1EI5","D_0007_1EI5","D_","20250521","SD003","ENT","301","129H","02","82","103_F","103_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0190 1.0190 1.0190)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1979","172.8° @ 24fps","24","COOKE S4 962","50.0 mm","2 7/10","7.51 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","16:03:27.01","16:04:49.12","19151483252","SR003","1979","4.00.00","962","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","T87-PLM-ATK","https://shotid.net/T87-PLM-ATK"
"X","No Label","","D_0007C003_250521_160601_h1EI5","D_0007_1EI5","D_","20250521","SD003","ENT","301","129H","03","200","103_F","103_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0190 1.0190 1.0190)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","4807","172.8° @ 24fps","24","COOKE S4 962","50.0 mm","2 6/10","7.41 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","16:06:22.17","16:09:43.00","46523294500","SR003","4807","4.00.00","962","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","MME-DDU-9GT","https://shotid.net/MME-DDU-9GT"
"","No Label","","D_0007C004_250521_161003_h1EI5","D_0007_1EI5","D_","20250521","SD003","ENT","301","129H","04","56","103_F","103_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0190 1.0190 1.0190)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1355","172.8° @ 24fps","24","COOKE S4 962","50.0 mm","2 6/10","4.04 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","16:10:24.05","16:11:20.16","13566628104","","1355","4.00.00","962","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","SBY-URZ-PCD","https://shotid.net/SBY-URZ-PCD"
"X","No Label","","D_0007C005_250521_170505_h1EI5","D_0007_1EI5","D_","20250521","SD003","ENT","301","129J","01","174","103_F","103_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0190 1.0190 1.0190)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","4168","172.8° @ 24fps","24","COOKE S4 911","35.0 mm","2 9/10","9.03 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","17:05:28.00","17:08:21.16","40960869048","SR003","4168","4.00.00","911","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","UD8-M6S-XJR","https://shotid.net/UD8-M6S-XJR"
"","No Label","","D_0007C006_250521_170914_h1EI5","D_0007_1EI5","D_","20250521","SD003","ENT","301","129J","02","14","103_F","103_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0190 1.0190 1.0190)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","330","172.8° @ 24fps","24","COOKE S4 911","35.0 mm","2 9/10","9.19 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","17:09:36.12","17:09:50.06","3344969848","","330","4.00.00","911","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","QJD-H66-DDT","https://shotid.net/QJD-H66-DDT"
"","No Label","","D_0007C007_250521_171156_h1EI5","D_0007_1EI5","D_","20250521","SD003","ENT","301","129K","01","74","103_F","103_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0190 1.0190 1.0190)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1772","172.8° @ 24fps","24","COOKE S4 753","40.0 mm","2 7/10","9.18 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","17:12:18.13","17:13:32.09","17622708560","SR003","1772","4.00.00","753","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","RXN-XFH-MJG","https://shotid.net/RXN-XFH-MJG"
"X","No Label","","D_0007C008_250521_171518_h1EI5","D_0007_1EI5","D_","20250521","SD003","ENT","301","129K","02","344","103_F","103_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0190 1.0190 1.0190)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","8255","172.8° @ 24fps","24","COOKE S4 753","40.0 mm","2 7/10","9.37 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","17:15:41.04","17:21:25.03","80254657820","SR003","8255","4.00.00","753","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","DJ3-V3R-B3Q","https://shotid.net/DJ3-V3R-B3Q"
"","No Label","","D_0007C009_250521_172141_h1EI5","D_0007_1EI5","D_","20250521","SD003","ENT","301","129K","03","20","103_F","103_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0190 1.0190 1.0190)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","485","172.8° @ 24fps","24","COOKE S4 753","40.0 mm","2 7/10","10.4 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","17:22:03.15","17:22:23.20","4915388572","","485","4.00.00","753","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","BUS-AV7-Z3P","https://shotid.net/BUS-AV7-Z3P"
"","No Label","","D_0008C001_250521_173152_h1EI5","D_0008_1EI5","D_","20250521","SD003","ENT","301","129L","01","163","103_F","103_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0190 1.0190 1.0190)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","3915","172.8° @ 24fps","24","COOKE S4 753","40.0 mm","2 7/10","5.45 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","17:32:14.22","17:34:58.01","38753481364","SR003","3915","4.00.00","753","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","QJ6-FE7-8SL","https://shotid.net/QJ6-FE7-8SL"
"X","No Label","","D_0008C002_250521_173456_h1EI5","D_0008_1EI5","D_","20250521","SD003","ENT","301","129L","02","319","103_F","103_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0190 1.0190 1.0190)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","7664","172.8° @ 24fps","24","COOKE S4 753","40.0 mm","2 7/10","5.64 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","17:35:18.23","17:40:38.07","75666121904","SR003","7664","4.00.00","753","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","TQZ-H4M-2X9","https://shotid.net/TQZ-H4M-2X9"
"","No Label","","D_0008C003_250521_174057_h1EI5","D_0008_1EI5","D_","20250521","SD003","ENT","301","129L","03","73","103_F","103_F","(0.9714 0.9683 0.9714) (-0.0045 0.0023 -0.0045) (1.0190 1.0190 1.0190)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","1753","172.8° @ 24fps","24","COOKE S4 753","40.0 mm","2 7/10","5.37 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","17:41:20.02","17:42:33.03","17014567248","","1753","4.00.00","753","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","TKW-Z7Y-392","https://shotid.net/TKW-Z7Y-392"
