Flag/Circled,Label,Dynamic Metadata,Name,Reel/Tape,Camera,Shoot Date,Shooting Day,Crew Unit,Episode,Scene,Take,Duration,Look Source Name,Look Name,CDL Nodes,SAT Nodes,Director,Cinematographer,EI/ISO (clip),WB (clip),Tint (clip),Frames,Shutter Angle,Sensor FPS,Lens Model,Focal Length,T-Stop,Focus Distance,Codec,File Type,Resolution,Project FPS,TC Start,TC End,File Size,Soundroll,In/Out Duration,Firmware Version,Lens Serial,Recorder Model,LUT Nodes,ShotID,Shothub Link
"","No Label","","B_0013C002_250528_141002_h1CZ7","B_0013_1CZ7","B_","20250528","SD007","ENT","302","224D","01","273","107_F","107_F","(0.9659 0.9621 0.9638) (0.0005 0.0082 0.0026) (1.0381 1.0381 1.0381)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","6544","172.8° @ 24fps","24","COOKE S4 918","40.0 mm","2 4/10","5.43 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","15:11:25.13","15:15:58.05","69466264608","SR007","6544","4.00.00","918","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","5DK-ZVJ-7QA","https://shotid.net/5DK-ZVJ-7QA"
"","No Label","","B_0013C003_250528_141912_h1CZ7","B_0013_1CZ7","B_","20250528","SD007","ENT","302","224D","02","310","107_F","107_F","(0.9659 0.9621 0.9638) (0.0005 0.0082 0.0026) (1.0381 1.0381 1.0381)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","7443","172.8° @ 24fps","24","COOKE S4 918","40.0 mm","2 4/10","5.31 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","15:20:34.20","15:25:44.23","78725203120","SR007","7443","4.00.00","918","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","JXM-6EJ-XC8","https://shotid.net/JXM-6EJ-XC8"
"X","No Label","Extracted","B_0013C004_250528_142621_h1CZ7","B_0013_1CZ7","B_","20250528","SD007","ENT","302","224D","03","264","LOG","107_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","6334","172.8° @ 24fps","24","COOKE S4 918","40.0 mm","2 4/10","4.97 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","15:27:44.09","15:32:08.07","67825906684","SR007","6334","4.00.00","918","ARRI ALEXA 35","","M2W-VTB-9ZG","https://shotid.net/M2W-VTB-9ZG"
"","No Label","","B_0013C005_250528_143606_h1CZ7","B_0013_1CZ7","B_","20250528","SD007","ENT","302","","","22","107_F","107_F","(0.9659 0.9621 0.9638) (0.0005 0.0082 0.0026) (1.0381 1.0381 1.0381)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","525","172.8° @ 24fps","24","COOKE S4 918","40.0 mm","2 4/10","5.47 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","15:37:29.11","15:37:51.08","5484929180","","525","4.00.00","918","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","CFH-QQ6-W45","https://shotid.net/CFH-QQ6-W45"
"","No Label","","B_0014C001_250528_154808_h1CZ7","B_0014_1CZ7","B_","20250528","SD007","ENT","302","224F","01","251","107_F","107_F","(0.9659 0.9621 0.9638) (0.0005 0.0082 0.0026) (1.0381 1.0381 1.0381)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","6029","172.8° @ 24fps","24","COOKE S4 918","40.0 mm","2 4/10","8.22 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","16:49:30.14","16:53:41.19","61218788312","SR007","6029","4.00.00","918","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","JZZ-HTM-RWY","https://shotid.net/JZZ-HTM-RWY"
"","No Label","","B_0014C002_250528_155652_h1CZ7","B_0014_1CZ7","B_","20250528","SD007","ENT","302","","","6","107_F","107_F","(0.9659 0.9621 0.9638) (0.0005 0.0082 0.0026) (1.0381 1.0381 1.0381)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","136","172.8° @ 24fps","24","COOKE S4 918","40.0 mm","2 4/10","8.56 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","16:58:15.10","16:58:21.02","1508950100","","136","4.00.00","918","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","DEP-8KN-HA2","https://shotid.net/DEP-8KN-HA2"
"X","No Label","Extracted","B_0014C003_250528_155814_h1CZ7","B_0014_1CZ7","B_","20250528","SD007","ENT","302","224F","02","270","LOG","107_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","6473","172.8° @ 24fps","24","COOKE S4 918","40.0 mm","2 4/10","7.86 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","16:59:37.08","17:04:07.01","65491706876","SR007","6473","4.00.00","918","ARRI ALEXA 35","","6W5-Q5H-QVM","https://shotid.net/6W5-Q5H-QVM"
"","No Label","","B_0014C004_250528_162627_h1CZ7","B_0014_1CZ7","B_","20250528","SD007","ENT","302","224G","01","245","107_F","107_F","(0.9659 0.9621 0.9638) (0.0005 0.0082 0.0026) (1.0381 1.0381 1.0381)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","5889","172.8° @ 24fps","24","COOKE S4 918","40.0 mm","2 4/10","6.29 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","17:27:49.21","17:31:55.06","59152348084","SR007","5889","4.00.00","918","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","2KM-6C7-KBU","https://shotid.net/2KM-6C7-KBU"
"X","No Label","Extracted","B_0014C005_250528_163453_h1CZ7","B_0014_1CZ7","B_","20250528","SD007","ENT","302","224G","02","242","LOG","107_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","5813","172.8° @ 24fps","24","COOKE S4 917","50.0 mm","2 5/10","6.03 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","17:36:16.09","17:40:18.14","58782761908","SR007","5813","4.00.00","917","ARRI ALEXA 35","","ZAG-W3D-UQ7","https://shotid.net/ZAG-W3D-UQ7"
"X","No Label","Extracted","B_0014C006_250528_164627_h1CZ7","B_0014_1CZ7","B_","20250528","SD007","ENT","302","224H","01","248","LOG","107_F","(1.0000 1.0000 1.0000) (0.0000 0.0000 0.0000) (1.0000 1.0000 1.0000)","1","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","5960","172.8° @ 24fps","24","COOKE S4 917","50.0 mm","2 5/10","4.30 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","17:47:49.23","17:51:58.07","59823297460","SR007","5960","4.00.00","917","ARRI ALEXA 35","","SXA-P67-6RW","https://shotid.net/SXA-P67-6RW"
"","No Label","","B_0014C007_250528_165044_h1CZ7","B_0014_1CZ7","B_","20250528","SD007","ENT","302","224H","01","3","107_F","107_F","(0.9659 0.9621 0.9638) (0.0005 0.0082 0.0026) (1.0381 1.0381 1.0381)","0.95","Charlotte Brandstorm","Alex Disenhof","800","3200 K","0","72","172.8° @ 24fps","24","COOKE S4 917","50.0 mm","2 5/10","5.77 ft","ARRIRAW (13bit, HDE)","mxf","4608x3164","24","17:52:06.22","17:52:09.22","784449620","SR007","72","4.00.00","917","ARRI ALEXA 35","LogC4AWG4_mktG3_Rec709.cube","KMU-M2Z-QJ5","https://shotid.net/KMU-M2Z-QJ5"
